"id","country_id","parent_id:id","name"
"freguesia_lalim","Portugal","concelho_lamego","Lalim"
"freguesia_almacave_e_se","Portugal","concelho_lamego","Almacave e Sé"
"freguesia_lazarim","Portugal","concelho_lamego","Lazarim"
"freguesia_parada_do_bispo_e_valdigem","Portugal","concelho_lamego","Parada do Bispo e Valdigem"
"freguesia_penajoia","Portugal","concelho_lamego","Penajoia"
"freguesia_penude","Portugal","concelho_lamego","Penude"
"freguesia_samodaes","Portugal","concelho_lamego","Samodães"
"freguesia_sande","Portugal","concelho_lamego","Sande"
"freguesia_varzea_de_abrunhais","Portugal","concelho_lamego","Várzea de Abrunhais"
"freguesia_vila_nova_de_souto_d'el_rei","Portugal","concelho_lamego","Vila Nova de Souto d'El-Rei"
"freguesia_amor","Portugal","concelho_leiria","Amor"
"freguesia_arrabal","Portugal","concelho_leiria","Arrabal"
"freguesia_bajouca","Portugal","concelho_leiria","Bajouca"
"freguesia_bidoeira_de_cima","Portugal","concelho_leiria","Bidoeira de Cima"
"freguesia_caranguejeira","Portugal","concelho_leiria","Caranguejeira"
"freguesia_coimbrao","Portugal","concelho_leiria","Coimbrão"
"freguesia_colmeias_e_memoria","Portugal","concelho_leiria","Colmeias e Memória"
"freguesia_leiria_pousos_barreira_e_cortes","Portugal","concelho_leiria","Leiria, Pousos, Barreira e Cortes"
"freguesia_maceira","Portugal","concelho_leiria","Maceira"
"freguesia_marrazes_e_barosa","Portugal","concelho_leiria","Marrazes e Barosa"
"freguesia_milagres","Portugal","concelho_leiria","Milagres"
"freguesia_monte_real_e_carvide","Portugal","concelho_leiria","Monte Real e Carvide"
"freguesia_monte_redondo_e_carreira","Portugal","concelho_leiria","Monte Redondo e Carreira"
"freguesia_parceiros_e_azoia","Portugal","concelho_leiria","Parceiros e Azoia"
"freguesia_regueira_de_pontes","Portugal","concelho_leiria","Regueira de Pontes"
"freguesia_santa_catarina_da_serra_e_chainca","Portugal","concelho_leiria","Santa Catarina da Serra e Chainça"
"freguesia_santa_eufemia_e_boa_vista","Portugal","concelho_leiria","Santa Eufémia e Boa Vista"
"freguesia_souto_da_carpalhosa_e_ortigosa","Portugal","concelho_leiria","Souto da Carpalhosa e Ortigosa"
"freguesia_ajuda","Portugal","concelho_lisboa","Ajuda"
"freguesia_alcantara","Portugal","concelho_lisboa","Alcântara"
"freguesia_alvalade","Portugal","concelho_lisboa","Alvalade"
"freguesia_areeiro","Portugal","concelho_lisboa","Areeiro"
"freguesia_arroios","Portugal","concelho_lisboa","Arroios"
"freguesia_avenidas_novas","Portugal","concelho_lisboa","Avenidas Novas"
"freguesia_beato","Portugal","concelho_lisboa","Beato"
"freguesia_belem","Portugal","concelho_lisboa","Belém"
"freguesia_benfica","Portugal","concelho_lisboa","Benfica"
"freguesia_campo_de_ourique","Portugal","concelho_lisboa","Campo de Ourique"
"freguesia_campolide","Portugal","concelho_lisboa","Campolide"
"freguesia_carnide","Portugal","concelho_lisboa","Carnide"
"freguesia_estrela","Portugal","concelho_lisboa","Estrela"
"freguesia_lumiar","Portugal","concelho_lisboa","Lumiar"
"freguesia_marvila","Portugal","concelho_lisboa","Marvila"
"freguesia_misericordia","Portugal","concelho_lisboa","Misericórdia"
"freguesia_olivais","Portugal","concelho_lisboa","Olivais"
"freguesia_parque_das_nacoes","Portugal","concelho_lisboa","Parque das Nações"
"freguesia_penha_de_franca","Portugal","concelho_lisboa","Penha de França"
"freguesia_santa_clara","Portugal","concelho_lisboa","Santa Clara"
"freguesia_santa_maria_maior","Portugal","concelho_lisboa","Santa Maria Maior"
"freguesia_santo_antonio","Portugal","concelho_lisboa","Santo António"
"freguesia_sao_domingos_de_benfica","Portugal","concelho_lisboa","São Domingos de Benfica"
"freguesia_sao_vicente","Portugal","concelho_lisboa","São Vicente"
"freguesia_almancil","Portugal","concelho_loule","Almancil"
"freguesia_alte","Portugal","concelho_loule","Alte"
"freguesia_ameixial","Portugal","concelho_loule","Ameixial"
"freguesia_boliqueime","Portugal","concelho_loule","Boliqueime"
"freguesia_quarteira","Portugal","concelho_loule","Quarteira"
"freguesia_querenca_tor_e_benafim","Portugal","concelho_loule","Querença, Tôr e Benafim"
"freguesia_salir","Portugal","concelho_loule","Salir"
"freguesia_sao_clemente","Portugal","concelho_loule","São Clemente"
"freguesia_sao_sebastiao","Portugal","concelho_loule","São Sebastião"
"freguesia_bucelas","Portugal","concelho_loures","Bucelas"
"freguesia_camarate_unhos_e_apelacao","Portugal","concelho_loures","Camarate, Unhos e Apelação"
"freguesia_fanhoes","Portugal","concelho_loures","Fanhões"
"freguesia_loures","Portugal","concelho_loures","Loures"
"freguesia_lousa","Portugal","concelho_loures","Lousa"
"freguesia_moscavide_e_portela","Portugal","concelho_loures","Moscavide e Portela"
"freguesia_sacavem_e_prior_velho","Portugal","concelho_loures","Sacavém e Prior Velho"
"freguesia_santa_iria_de_azoia_sao_joao_da_talha_e_bobadela","Portugal","concelho_loures","Santa Iria de Azoia, São João da Talha e Bobadela"
"freguesia_santo_antao_e_sao_juliao_do_tojal","Portugal","concelho_loures","Santo Antão e São Julião do Tojal"
"freguesia_santo_antonio_dos_cavaleiros_e_frielas","Portugal","concelho_loures","Santo António dos Cavaleiros e Frielas"
"freguesia_lourinha_e_atalaia","Portugal","concelho_lourinha","Lourinhã e Atalaia"
"freguesia_miragaia_e_marteleira","Portugal","concelho_lourinha","Miragaia e Marteleira"
"freguesia_moita_dos_ferreiros","Portugal","concelho_lourinha","Moita dos Ferreiros"
"freguesia_reguengo_grande","Portugal","concelho_lourinha","Reguengo Grande"
"freguesia_ribamar","Portugal","concelho_lourinha","Ribamar"
"freguesia_santa_barbara","Portugal","concelho_lourinha","Santa Bárbara"
"freguesia_sao_bartolomeu_dos_galegos_e_moledo","Portugal","concelho_lourinha","São Bartolomeu dos Galegos e Moledo"
"freguesia_vimeiro","Portugal","concelho_lourinha","Vimeiro"
"freguesia_casal_de_ermio","Portugal","concelho_lousa","Casal de Ermio"
"freguesia_foz_de_arouce","Portugal","concelho_lousa","Foz de Arouce"
"freguesia_gandaras","Portugal","concelho_lousa","Gândaras"
"freguesia_lousa","Portugal","concelho_lousa","Lousã"
"freguesia_serpins","Portugal","concelho_lousa","Serpins"
"freguesia_vilarinho","Portugal","concelho_lousa","Vilarinho"
"freguesia_alvarenga","Portugal","concelho_lousada","Alvarenga"
"freguesia_aveleda","Portugal","concelho_lousada","Aveleda"
"freguesia_santo_estevao_de_barrosas","Portugal","concelho_lousada","Santo Estêvão de Barrosas"
"freguesia_boim","Portugal","concelho_lousada","Boim"
"freguesia_caide_de_rei","Portugal","concelho_lousada","Caíde de Rei"
"freguesia_casais","Portugal","concelho_lousada","Casais"
"freguesia_cernadelo","Portugal","concelho_lousada","Cernadelo"
"freguesia_covas","Portugal","concelho_lousada","Covas"
"freguesia_cristelos","Portugal","concelho_lousada","Cristelos"
"freguesia_figueiras","Portugal","concelho_lousada","Figueiras"
"freguesia_lodares","Portugal","concelho_lousada","Lodares"
"freguesia_santa_margarida","Portugal","concelho_lousada","Santa Margarida"
"freguesia_sao_miguel","Portugal","concelho_lousada","São Miguel"
"freguesia_lustosa","Portugal","concelho_lousada","Lustosa"
"freguesia_macieira","Portugal","concelho_lousada","Macieira"
"freguesia_meinedo","Portugal","concelho_lousada","Meinedo"
"freguesia_nespereira","Portugal","concelho_lousada","Nespereira"
"freguesia_nevogilde","Portugal","concelho_lousada","Nevogilde"
"freguesia_nogueira","Portugal","concelho_lousada","Nogueira"
"freguesia_ordem","Portugal","concelho_lousada","Ordem"
"freguesia_pias","Portugal","concelho_lousada","Pias"
"freguesia_silvares","Portugal","concelho_lousada","Silvares"
"freguesia_sousela","Portugal","concelho_lousada","Sousela"
"freguesia_torno","Portugal","concelho_lousada","Torno"
"freguesia_vilar_do_torno_e_alentem","Portugal","concelho_lousada","Vilar do Torno e Alentém"
"freguesia_aboboreira","Portugal","concelho_macao","Aboboreira"
"freguesia_amendoa","Portugal","concelho_macao","Amêndoa"
"freguesia_cardigos","Portugal","concelho_macao","Cardigos"
"freguesia_carvoeiro","Portugal","concelho_macao","Carvoeiro"
"freguesia_envendos","Portugal","concelho_macao","Envendos"
"freguesia_macao","Portugal","concelho_macao","Mação"
"freguesia_ortiga","Portugal","concelho_macao","Ortiga"
"freguesia_penhascoso","Portugal","concelho_macao","Penhascoso"
"freguesia_ala","Portugal","concelho_macedo_de_cavaleiros","Ala"
"freguesia_amendoeira","Portugal","concelho_macedo_de_cavaleiros","Amendoeira"
"freguesia_arcas","Portugal","concelho_macedo_de_cavaleiros","Arcas"
"freguesia_bagueixe","Portugal","concelho_macedo_de_cavaleiros","Bagueixe"
"freguesia_bornes","Portugal","concelho_macedo_de_cavaleiros","Bornes"
"freguesia_burga","Portugal","concelho_macedo_de_cavaleiros","Burga"
"freguesia_carrapatas","Portugal","concelho_macedo_de_cavaleiros","Carrapatas"
"freguesia_castelaos","Portugal","concelho_macedo_de_cavaleiros","Castelãos"
"freguesia_chacim","Portugal","concelho_macedo_de_cavaleiros","Chacim"
"freguesia_corticos","Portugal","concelho_macedo_de_cavaleiros","Cortiços"
"freguesia_corujas","Portugal","concelho_macedo_de_cavaleiros","Corujas"
"freguesia_edroso","Portugal","concelho_macedo_de_cavaleiros","Edroso"
"freguesia_espadanedo","Portugal","concelho_macedo_de_cavaleiros","Espadanedo"
"freguesia_ferreira","Portugal","concelho_macedo_de_cavaleiros","Ferreira"
"freguesia_grijo","Portugal","concelho_macedo_de_cavaleiros","Grijó"
"freguesia_lagoa","Portugal","concelho_macedo_de_cavaleiros","Lagoa"
"freguesia_lamalonga","Portugal","concelho_macedo_de_cavaleiros","Lamalonga"
"freguesia_lamas_de_podence","Portugal","concelho_macedo_de_cavaleiros","Lamas de Podence"
"freguesia_lombo","Portugal","concelho_macedo_de_cavaleiros","Lombo"
"freguesia_macedo_de_cavaleiros","Portugal","concelho_macedo_de_cavaleiros","Macedo de Cavaleiros"
"freguesia_morais","Portugal","concelho_macedo_de_cavaleiros","Morais"
"freguesia_murcos","Portugal","concelho_macedo_de_cavaleiros","Murçós"
"freguesia_olmos","Portugal","concelho_macedo_de_cavaleiros","Olmos"
"freguesia_peredo","Portugal","concelho_macedo_de_cavaleiros","Peredo"
"freguesia_podence","Portugal","concelho_macedo_de_cavaleiros","Podence"
"freguesia_salselas","Portugal","concelho_macedo_de_cavaleiros","Salselas"
"freguesia_santa_combinha","Portugal","concelho_macedo_de_cavaleiros","Santa Combinha"
"freguesia_sezulfe","Portugal","concelho_macedo_de_cavaleiros","Sezulfe"
"freguesia_soutelo_mourisco","Portugal","concelho_macedo_de_cavaleiros","Soutelo Mourisco"
"freguesia_talhas","Portugal","concelho_macedo_de_cavaleiros","Talhas"
"freguesia_talhinhas","Portugal","concelho_macedo_de_cavaleiros","Talhinhas"
"freguesia_vale_benfeito","Portugal","concelho_macedo_de_cavaleiros","Vale Benfeito"
"freguesia_vale_da_porca","Portugal","concelho_macedo_de_cavaleiros","Vale da Porca"
"freguesia_vale_de_prados","Portugal","concelho_macedo_de_cavaleiros","Vale de Prados"
"freguesia_vilar_do_monte","Portugal","concelho_macedo_de_cavaleiros","Vilar do Monte"
"freguesia_vilarinho_de_agrochao","Portugal","concelho_macedo_de_cavaleiros","Vilarinho de Agrochão"
"freguesia_vilarinho_do_monte","Portugal","concelho_macedo_de_cavaleiros","Vilarinho do Monte"
"freguesia_vinhas","Portugal","concelho_macedo_de_cavaleiros","Vinhas"
"freguesia_azueira","Portugal","concelho_mafra","Azueira"
"freguesia_carvoeira","Portugal","concelho_mafra","Carvoeira"
"freguesia_cheleiros","Portugal","concelho_mafra","Cheleiros"
"freguesia_encarnacao","Portugal","concelho_mafra","Encarnação"
"freguesia_enxara_do_bispo","Portugal","concelho_mafra","Enxara do Bispo"
"freguesia_ericeira","Portugal","concelho_mafra","Ericeira"
"freguesia_gradil","Portugal","concelho_mafra","Gradil"
"freguesia_igreja_nova","Portugal","concelho_mafra","Igreja Nova"
"freguesia_mafra","Portugal","concelho_mafra","Mafra"
"freguesia_malveira","Portugal","concelho_mafra","Malveira"
"freguesia_milharado","Portugal","concelho_mafra","Milharado"
"freguesia_santo_estevao_das_gales","Portugal","concelho_mafra","Santo Estêvão das Galés"
"freguesia_santo_isidoro","Portugal","concelho_mafra","Santo Isidoro"
"freguesia_sao_miguel_de_alcainca","Portugal","concelho_mafra","São Miguel de Alcainça"
"freguesia_sobral_da_abelheira","Portugal","concelho_mafra","Sobral da Abelheira"
"freguesia_venda_do_pinheiro","Portugal","concelho_mafra","Venda do Pinheiro"
"freguesia_vila_franca_do_rosario","Portugal","concelho_mafra","Vila Franca do Rosário"
"freguesia_aguas_santas","Portugal","concelho_maia","Águas Santas"
"freguesia_barca","Portugal","concelho_maia","Barca"
"freguesia_folgosa","Portugal","concelho_maia","Folgosa"
"freguesia_gemunde","Portugal","concelho_maia","Gemunde"
"freguesia_gondim","Portugal","concelho_maia","Gondim"
"freguesia_gueifaes","Portugal","concelho_maia","Gueifães"
"freguesia_maia","Portugal","concelho_maia","Maia"
"freguesia_milheiros","Portugal","concelho_maia","Milheirós"
"freguesia_moreira","Portugal","concelho_maia","Moreira"
"freguesia_nogueira","Portugal","concelho_maia","Nogueira"
"freguesia_pedroucos","Portugal","concelho_maia","Pedrouços"
"freguesia_avioso_santa_maria","Portugal","concelho_maia","Avioso (Santa Maria)"
"freguesia_avioso_sao_pedro","Portugal","concelho_maia","Avioso (São Pedro)"
"freguesia_sao_pedro_fins","Portugal","concelho_maia","São Pedro Fins"
"freguesia_silva_escura","Portugal","concelho_maia","Silva Escura"
"freguesia_vermoim","Portugal","concelho_maia","Vermoim"
"freguesia_vila_nova_da_telha","Portugal","concelho_maia","Vila Nova da Telha"
"freguesia_abrunhosa_a_velha","Portugal","concelho_mangualde","Abrunhosa-a-Velha"
"freguesia_alcafache","Portugal","concelho_mangualde","Alcafache"
"freguesia_chas_de_tavares","Portugal","concelho_mangualde","Chãs de Tavares"
"freguesia_cunha_alta","Portugal","concelho_mangualde","Cunha Alta"
"freguesia_cunha_baixa","Portugal","concelho_mangualde","Cunha Baixa"
"freguesia_espinho","Portugal","concelho_mangualde","Espinho"
"freguesia_fornos_de_maceira_dao","Portugal","concelho_mangualde","Fornos de Maceira Dão"
"freguesia_freixiosa","Portugal","concelho_mangualde","Freixiosa"
"freguesia_lobelhe_do_mato","Portugal","concelho_mangualde","Lobelhe do Mato"
"freguesia_mangualde","Portugal","concelho_mangualde","Mangualde"
"freguesia_mesquitela","Portugal","concelho_mangualde","Mesquitela"
"freguesia_moimenta_de_maceira_dao","Portugal","concelho_mangualde","Moimenta de Maceira Dão"
"freguesia_povoa_de_cervaes","Portugal","concelho_mangualde","Póvoa de Cervães"
"freguesia_quintela_de_azurara","Portugal","concelho_mangualde","Quintela de Azurara"
"freguesia_santiago_de_cassurraes","Portugal","concelho_mangualde","Santiago de Cassurrães"
"freguesia_sao_joao_da_fresta","Portugal","concelho_mangualde","São João da Fresta"
"freguesia_travanca_de_tavares","Portugal","concelho_mangualde","Travanca de Tavares"
"freguesia_varzea_de_tavares","Portugal","concelho_mangualde","Várzea de Tavares"
"freguesia_santa_maria","Portugal","concelho_manteigas","Santa Maria"
"freguesia_sao_pedro","Portugal","concelho_manteigas","São Pedro"
"freguesia_sameiro","Portugal","concelho_manteigas","Sameiro"
"freguesia_vale_de_amoreira","Portugal","concelho_manteigas","Vale de Amoreira"
"freguesia_alpendurada_e_matos","Portugal","concelho_marco_de_canaveses","Alpendurada e Matos"
"freguesia_ariz","Portugal","concelho_marco_de_canaveses","Ariz"
"freguesia_avessadas","Portugal","concelho_marco_de_canaveses","Avessadas"
"freguesia_banho_e_carvalhosa","Portugal","concelho_marco_de_canaveses","Banho e Carvalhosa"
"freguesia_constance","Portugal","concelho_marco_de_canaveses","Constance"
"freguesia_favoes","Portugal","concelho_marco_de_canaveses","Favões"
"freguesia_folhada","Portugal","concelho_marco_de_canaveses","Folhada"
"freguesia_fornos","Portugal","concelho_marco_de_canaveses","Fornos"
"freguesia_freixo","Portugal","concelho_marco_de_canaveses","Freixo"
"freguesia_magrelos","Portugal","concelho_marco_de_canaveses","Magrelos"
"freguesia_manhuncelos","Portugal","concelho_marco_de_canaveses","Manhuncelos"
"freguesia_maureles","Portugal","concelho_marco_de_canaveses","Maureles"
"freguesia_pacos_de_gaiolo","Portugal","concelho_marco_de_canaveses","Paços de Gaiolo"
"freguesia_paredes_de_viadores","Portugal","concelho_marco_de_canaveses","Paredes de Viadores"
"freguesia_penha_longa","Portugal","concelho_marco_de_canaveses","Penha Longa"
"freguesia_rio_de_galinhas","Portugal","concelho_marco_de_canaveses","Rio de Galinhas"
"freguesia_rosem","Portugal","concelho_marco_de_canaveses","Rosem"
"freguesia_sande","Portugal","concelho_marco_de_canaveses","Sande"
"freguesia_santo_isidoro","Portugal","concelho_marco_de_canaveses","Santo Isidoro"
"freguesia_sao_lourenco_do_douro","Portugal","concelho_marco_de_canaveses","São Lourenço do Douro"
"freguesia_sao_nicolau","Portugal","concelho_marco_de_canaveses","São Nicolau"
"freguesia_soalhaes","Portugal","concelho_marco_de_canaveses","Soalhães"
"freguesia_sobretamega","Portugal","concelho_marco_de_canaveses","Sobretâmega"
"freguesia_tabuado","Portugal","concelho_marco_de_canaveses","Tabuado"
"freguesia_torrao","Portugal","concelho_marco_de_canaveses","Torrão"
"freguesia_toutosa","Portugal","concelho_marco_de_canaveses","Toutosa"
"freguesia_tuias","Portugal","concelho_marco_de_canaveses","Tuias"
"freguesia_varzea_da_ovelha_e_aliviada","Portugal","concelho_marco_de_canaveses","Várzea da Ovelha e Aliviada"
"freguesia_varzea_do_douro","Portugal","concelho_marco_de_canaveses","Várzea do Douro"
"freguesia_vila_boa_de_quires","Portugal","concelho_marco_de_canaveses","Vila Boa de Quires"
"freguesia_vila_boa_do_bispo","Portugal","concelho_marco_de_canaveses","Vila Boa do Bispo"
"freguesia_marinha_grande","Portugal","concelho_marinha_grande","Marinha Grande"
"freguesia_moita","Portugal","concelho_marinha_grande","Moita"
"freguesia_vieira_de_leiria","Portugal","concelho_marinha_grande","Vieira de Leiria"
"freguesia_beira","Portugal","concelho_marvao","Beirã"
"freguesia_santa_maria_de_marvao","Portugal","concelho_marvao","Santa Maria de Marvão"
"freguesia_santo_antonio_das_areias","Portugal","concelho_marvao","Santo António das Areias"
"freguesia_sao_salvador_da_aramenha","Portugal","concelho_marvao","São Salvador da Aramenha"
"freguesia_custoias","Portugal","concelho_matosinhos","Custóias"
"freguesia_guifoes","Portugal","concelho_matosinhos","Guifões"
"freguesia_lavra","Portugal","concelho_matosinhos","Lavra"
"freguesia_leca_da_palmeira","Portugal","concelho_matosinhos","Leça da Palmeira"
"freguesia_leca_do_balio","Portugal","concelho_matosinhos","Leça do Balio"
"freguesia_matosinhos","Portugal","concelho_matosinhos","Matosinhos"
"freguesia_perafita","Portugal","concelho_matosinhos","Perafita"
"freguesia_santa_cruz_do_bispo","Portugal","concelho_matosinhos","Santa Cruz do Bispo"
"freguesia_sao_mamede_de_infesta","Portugal","concelho_matosinhos","São Mamede de Infesta"
"freguesia_senhora_da_hora","Portugal","concelho_matosinhos","Senhora da Hora"
"freguesia_antes","Portugal","concelho_mealhada","Antes"
"freguesia_barcouco","Portugal","concelho_mealhada","Barcouço"
"freguesia_casal_comba","Portugal","concelho_mealhada","Casal Comba"
"freguesia_luso","Portugal","concelho_mealhada","Luso"
"freguesia_mealhada","Portugal","concelho_mealhada","Mealhada"
"freguesia_pampilhosa","Portugal","concelho_mealhada","Pampilhosa"
"freguesia_vacarica","Portugal","concelho_mealhada","Vacariça"
"freguesia_ventosa_do_bairro","Portugal","concelho_mealhada","Ventosa do Bairro"
"freguesia_aveloso","Portugal","concelho_meda","Aveloso"
"freguesia_barreira","Portugal","concelho_meda","Barreira"
"freguesia_carvalhal","Portugal","concelho_meda","Carvalhal"
"freguesia_casteicao","Portugal","concelho_meda","Casteição"
"freguesia_coriscada","Portugal","concelho_meda","Coriscada"
"freguesia_fonte_longa","Portugal","concelho_meda","Fonte Longa"
"freguesia_longroiva","Portugal","concelho_meda","Longroiva"
"freguesia_marialva","Portugal","concelho_meda","Marialva"
"freguesia_meda","Portugal","concelho_meda","Meda"
"freguesia_outeiro_de_gatos","Portugal","concelho_meda","Outeiro de Gatos"
"freguesia_pai_penela","Portugal","concelho_meda","Pai Penela"
"freguesia_poco_do_canto","Portugal","concelho_meda","Poço do Canto"
"freguesia_prova","Portugal","concelho_meda","Prova"
"freguesia_rabacal","Portugal","concelho_meda","Rabaçal"
"freguesia_ranhados","Portugal","concelho_meda","Ranhados"
"freguesia_vale_flor","Portugal","concelho_meda","Vale Flor"
"freguesia_alvaredo","Portugal","concelho_melgaco","Alvaredo"
"freguesia_castro_laboreiro","Portugal","concelho_melgaco","Castro Laboreiro"
"freguesia_chaviaes","Portugal","concelho_melgaco","Chaviães"
"freguesia_cousso","Portugal","concelho_melgaco","Cousso"
"freguesia_cristoval","Portugal","concelho_melgaco","Cristoval"
"freguesia_cubalhao","Portugal","concelho_melgaco","Cubalhão"
"freguesia_fiaes","Portugal","concelho_melgaco","Fiães"
"freguesia_gave","Portugal","concelho_melgaco","Gave"
"freguesia_lamas_de_mouro","Portugal","concelho_melgaco","Lamas de Mouro"
"freguesia_pacos","Portugal","concelho_melgaco","Paços"
"freguesia_paderne","Portugal","concelho_melgaco","Paderne"
"freguesia_parada_do_monte","Portugal","concelho_melgaco","Parada do Monte"
"freguesia_penso","Portugal","concelho_melgaco","Penso"
"freguesia_prado","Portugal","concelho_melgaco","Prado"
"freguesia_remoaes","Portugal","concelho_melgaco","Remoães"
"freguesia_roussas","Portugal","concelho_melgaco","Roussas"
"freguesia_sao_paio","Portugal","concelho_melgaco","São Paio"
"freguesia_vila","Portugal","concelho_melgaco","Vila"
"freguesia_alcaria_ruiva","Portugal","concelho_mertola","Alcaria Ruiva"
"freguesia_corte_do_pinto","Portugal","concelho_mertola","Corte do Pinto"
"freguesia_espirito_santo","Portugal","concelho_mertola","Espírito Santo"
"freguesia_mertola","Portugal","concelho_mertola","Mértola"
"freguesia_santana_de_cambas","Portugal","concelho_mertola","Santana de Cambas"
"freguesia_sao_joao_dos_caldeireiros","Portugal","concelho_mertola","São João dos Caldeireiros"
"freguesia_sao_miguel_do_pinheiro","Portugal","concelho_mertola","São Miguel do Pinheiro"
"freguesia_sao_pedro_de_solis","Portugal","concelho_mertola","São Pedro de Solis"
"freguesia_sao_sebastiao_dos_carros","Portugal","concelho_mertola","São Sebastião dos Carros"
"freguesia_barqueiros","Portugal","concelho_mesao_frio","Barqueiros"
"freguesia_cidadelhe","Portugal","concelho_mesao_frio","Cidadelhe"
"freguesia_santa_cristina","Portugal","concelho_mesao_frio","Santa Cristina"
"freguesia_sao_nicolau","Portugal","concelho_mesao_frio","São Nicolau"
"freguesia_oliveira","Portugal","concelho_mesao_frio","Oliveira"
"freguesia_vila_jusa","Portugal","concelho_mesao_frio","Vila Jusã"
"freguesia_vila_marim","Portugal","concelho_mesao_frio","Vila Marim"
"freguesia_carapelhos","Portugal","concelho_mira","Carapelhos"
"freguesia_mira","Portugal","concelho_mira","Mira"
"freguesia_praia_de_mira","Portugal","concelho_mira","Praia de Mira"
"freguesia_seixo","Portugal","concelho_mira","Seixo"
"freguesia_lamas","Portugal","concelho_miranda_do_corvo","Lamas"
"freguesia_miranda_do_corvo","Portugal","concelho_miranda_do_corvo","Miranda do Corvo"
"freguesia_rio_vide","Portugal","concelho_miranda_do_corvo","Rio Vide"
"freguesia_semide","Portugal","concelho_miranda_do_corvo","Semide"
"freguesia_vila_nova","Portugal","concelho_miranda_do_corvo","Vila Nova"
"freguesia_aguas_vivas","Portugal","concelho_miranda_do_douro","Águas Vivas"
"freguesia_atenor","Portugal","concelho_miranda_do_douro","Atenor"
"freguesia_cicouro","Portugal","concelho_miranda_do_douro","Cicouro"
"freguesia_constantim","Portugal","concelho_miranda_do_douro","Constantim"
"freguesia_duas_igrejas","Portugal","concelho_miranda_do_douro","Duas Igrejas"
"freguesia_genisio","Portugal","concelho_miranda_do_douro","Genísio"
"freguesia_ifanes","Portugal","concelho_miranda_do_douro","Ifanes"
"freguesia_malhadas","Portugal","concelho_miranda_do_douro","Malhadas"
"freguesia_miranda_do_douro","Portugal","concelho_miranda_do_douro","Miranda do Douro"
"freguesia_palacoulo","Portugal","concelho_miranda_do_douro","Palaçoulo"
"freguesia_paradela","Portugal","concelho_miranda_do_douro","Paradela"
"freguesia_picote","Portugal","concelho_miranda_do_douro","Picote"
"freguesia_povoa","Portugal","concelho_miranda_do_douro","Póvoa"
"freguesia_sao_martinho_de_angueira","Portugal","concelho_miranda_do_douro","São Martinho de Angueira"
"freguesia_sendim","Portugal","concelho_miranda_do_douro","Sendim"
"freguesia_silva","Portugal","concelho_miranda_do_douro","Silva"
"freguesia_vila_cha_de_braciosa","Portugal","concelho_miranda_do_douro","Vila Chã de Braciosa"
"freguesia_abambres","Portugal","concelho_mirandela","Abambres"
"freguesia_abreiro","Portugal","concelho_mirandela","Abreiro"
"freguesia_aguieiras","Portugal","concelho_mirandela","Aguieiras"
"freguesia_alvites","Portugal","concelho_mirandela","Alvites"
"freguesia_avantos","Portugal","concelho_mirandela","Avantos"
"freguesia_avidagos","Portugal","concelho_mirandela","Avidagos"
"freguesia_barcel","Portugal","concelho_mirandela","Barcel"
"freguesia_bouca","Portugal","concelho_mirandela","Bouça"
"freguesia_cabanelas","Portugal","concelho_mirandela","Cabanelas"
"freguesia_caravelas","Portugal","concelho_mirandela","Caravelas"
"freguesia_carvalhais","Portugal","concelho_mirandela","Carvalhais"
"freguesia_cedaes","Portugal","concelho_mirandela","Cedães"
"freguesia_cobro","Portugal","concelho_mirandela","Cobro"
"freguesia_fradizela","Portugal","concelho_mirandela","Fradizela"
"freguesia_franco","Portugal","concelho_mirandela","Franco"
"freguesia_frechas","Portugal","concelho_mirandela","Frechas"
"freguesia_freixeda","Portugal","concelho_mirandela","Freixeda"
"freguesia_lamas_de_orelhao","Portugal","concelho_mirandela","Lamas de Orelhão"
"freguesia_marmelos","Portugal","concelho_mirandela","Marmelos"
"freguesia_mascarenhas","Portugal","concelho_mirandela","Mascarenhas"
"freguesia_mirandela","Portugal","concelho_mirandela","Mirandela"
"freguesia_murias","Portugal","concelho_mirandela","Múrias"
"freguesia_navalho","Portugal","concelho_mirandela","Navalho"
"freguesia_passos","Portugal","concelho_mirandela","Passos"
"freguesia_pereira","Portugal","concelho_mirandela","Pereira"
"freguesia_romeu","Portugal","concelho_mirandela","Romeu"
"freguesia_sao_pedro_velho","Portugal","concelho_mirandela","São Pedro Velho"
"freguesia_sao_salvador","Portugal","concelho_mirandela","São Salvador"
"freguesia_sucaes","Portugal","concelho_mirandela","Suçães"
"freguesia_torre_de_dona_chama","Portugal","concelho_mirandela","Torre de Dona Chama"
"freguesia_vale_de_asnes","Portugal","concelho_mirandela","Vale de Asnes"
"freguesia_vale_de_gouvinhas","Portugal","concelho_mirandela","Vale de Gouvinhas"
"freguesia_vale_de_salgueiro","Portugal","concelho_mirandela","Vale de Salgueiro"
"freguesia_vale_de_telhas","Portugal","concelho_mirandela","Vale de Telhas"
"freguesia_valverde","Portugal","concelho_mirandela","Valverde"
"freguesia_vila_boa","Portugal","concelho_mirandela","Vila Boa"
"freguesia_vila_verde","Portugal","concelho_mirandela","Vila Verde"
"freguesia_azinhoso","Portugal","concelho_mogadouro","Azinhoso"
"freguesia_bemposta","Portugal","concelho_mogadouro","Bemposta"
"freguesia_bruco","Portugal","concelho_mogadouro","Bruçó"
"freguesia_brunhoso","Portugal","concelho_mogadouro","Brunhoso"
